start1,end1,name1,start2,end2,name2
89766359,89766439,Dok6,104862130,104862218,Clns1a
89193050,89193100,Gm2042,8918722789193045,8918732389193047,Gm2075
40119797,40119879,Cyp2c54,70963689,70963777,Dlgap1
34349932,34350022,Poln,34346785,34346837,Nat8l
160351828,160351908,Astn1,142776270,142776358,Prdm2
6115449961155179,6115451361155238,Slc47a2,61157196,61157215,Slc47a1
11326271,11326320,Smc6,11332046,11332142,Vsnl1
78350927,78351007,Fut8,123461924,123462013,Sacm1l
25868829,25868919,Nlgn1,131520161,131520245,Thsd7b
54645487,54645517,Galnt13,57824805,57824903,Nell1
106912944106913200,106912975106913250,Lrrc42,33967860,33967948,Wdfy4
114812810,114812859,Myo1h,20386368,20386436,Abcc5
8082876680828870,8082879680828920,Mfsd12,80828943,80829031,Fzr1
15144166,15144246,Kctd1,33502787,33502875,D130052B06Rik
73083078,73083097,Trpv3,60218084,60218182,Ly75
68813063,68813143,Rora,79088026,79088114,Strn
78350927,78351007,Fut8,123461948,123462036,Sacm1l
80042172,80042252,Lrrtm4,57595912,57596000,Edc3
123462082,123462162,Sacm1l,70963742,70963830,Dlgap1
78350928,78351008,Fut8,123461889,123461977,Sacm1l
75756842,75756932,Tsta3,74908714,74908786,Smg6
136713466,136713546,Mkks,136713594136756060,136713600136756160,2210009G21Rik
35384409,35384489,Ddx39b,49154649,49154737,Kcnip4
49188779,49188858,Grik2,14634124,14634194,Mre11a
6172951,6173031,Tmed4,118109995118114780,118110018118114860,Mrvi1
165112501,165112591,Slc35c2,165116155,165116201,Elmo2
80679567,80679608,Lrrtm4,3728056137282851,3728062337282861,Ppp2r2c
94897802,94897892,Slc9a9,7495696174962238,7495696574962252,Fip1l1
7349388,7349425,Mpp7,158080079,158080148,Lrrc7
164579202,164579221,Frmpd4,180086937,180087034,Gm16432
1.6080866616081158e+17,160808691160811650,Figf,160808543,160808632,Pir
71882555,71882614,Polr1a,56451665,56451763,Uhrf1
121688180,121688260,Stk24,79608093,79608181,Ap1s3
136713453,136713533,Mkks,136713595136756060,136713600136756160,2210009G21Rik
33150089,33150174,Camk4,84447558,84447612,Inpp4b
81745181,81745261,Aco2,8174531781767994,8174534681768053,Csdc2
134616232134617680,134616303134617700,Nfasc,49171120,49171208,Kcnip4
4567539945677925,4567542345677981,Gm17441,45674132,45674220,Tcte1
79623334,79623414,Nptxr,79623177,79623265,Npcd
13417124,13417204,Grk1,29315695,29315785,Egfem1
80703273,80703353,Glrb,71882556,71882644,Polr1a
63522336,63522416,Wdfy2,189108246,189108334,Gpatch2
7403706774068249,7403711374068293,Sgcb,74068333,74068389,Spata18
3281123032812020,3281123532812032,Lrsam1,3281498532817285,3281502732817341,Rpl12
58363572,58363652,Pcdh7,3458956,3459044,Gm1973
3693134636940096,3693141336940109,Tbc1d14,36940161,36940249,D5Ertd579e
4660208,4660288,Gria4,59403349,59403436,Pdzd8
89725983,89726019,Sag,155540567155543040,155540619155543070,Agrn
91415119,91415202,Ckap5,6275184762753173,6275185462753185,Herc4
17280392,17280482,Tmem191c,17281053,17281077,Pi4ka
117158062,117158119,Sept9,136781183,136781232,2210009G21Rik
131919449,131919529,Slc23a2,74361997,74362085,Bai1
7109876,7110016,Igfbp3,30353112,30353133,Cacna2d3
41674569,41674659,Lsamp,123462081,123462156,Sacm1l
123462021,123462101,Sacm1l,70963680,70963768,Dlgap1
123462014,123462094,Sacm1l,70963677,70963765,Dlgap1
20606027,20606119,Elmo1,97190567,97190603,Ankdd1b
129627173,129627253,Spocd1,58045433,58045521,Klhl3
8096135880962695,8096140280962759,Mkl1,36417083,36417106,4632411B12Rik
97190553,97190617,Ankdd1b,44869619,44869664,Jarid2
78350927,78351007,Fut8,123461921,123462009,Sacm1l
102281129,102281219,Amhr2,112999454,112999485,Sez6l
2401487224020674,2401489224020735,Fam135a,2401244624014778,2401249724014815,1110058L19Rik
110170760,110170779,4930522L14Rik,123462065,123462134,Sacm1l
7589689875900690,7589691975900749,Puf60,7589671075896819,7589674075896877,Scrib
43579400,43579480,Creb3,4357950343579886,4357950943579968,Gba2
58901541,58901631,Casp8,48769084,48769100,Pacrgl
123462006,123462086,Sacm1l,70963683,70963771,Dlgap1
123462082,123462162,Sacm1l,70963743,70963831,Dlgap1
115773865,115773942,Rad54l,115766460115773840,115766512115773860,Lrrc41
32176569,32176693,Sh3bp5,106207089,106207107,Scn4a
78350942,78351022,Fut8,123461914,123462002,Sacm1l
124000629124000720,124000632124000770,Vps33a,27969337,27969435,Opcml
123462049,123462082,Sacm1l,4820677448398695,4820679748398741,Sorcs3
25753378,25753458,Celf4,2553770725679412,2553775525679452,AW554918
123462012,123462093,Sacm1l,70963674,70963762,Dlgap1
64127607,64127687,Palld,101351461,101351549,C77370
97190562,97190608,Ankdd1b,115490322,115490355,Sppl3
49008624,49008744,Kcnip4,172379603,172379628,Tfap2c
123462061,123462082,Sacm1l,112578182,112578259,Map3k1
80072772,80072903,Lrrtm4,113171523113176960,113171531113176960,Skint5
5558950455589618,5558951155589692,Myh7,48945768,48945856,Olfr56
159328667,159328683,Rasal2,28605440,28605538,Fkbp5
84338342,84338432,Lhx1,8432066384322482,8432068184322517,Aatf
6116381661166670,6116382761166677,Slc47a1,78538594,78538692,Elfn2
129310646,129310736,Mgat5,137862481,137862541,Ddost
79862700,79862717,Wbp4,16386605,16386703,Gnaq
3561096735613322,3561103435613345,Sil1,49138295,49138370,Kcnip4
105914443,105914502,Dcaf7,24708691,24708789,Galntl5
125896690,125896770,Fgf7,125929597125931230,125929659125931300,4930525F21Rik
57917570,57917650,Slc25a21,3458953,3459041,Gm1973
27653346,27653426,Dnahc12,2765345227776825,2765348327776882,Appl1
6139005361400289,6139008661400336,Pde6a,61323217,61323305,Hmgxb3
37081413,37081503,Dgki,126613503,126613561,Zmym4
123462010,123462090,Sacm1l,70963686,70963774,Dlgap1
9816817,9816846,Pag1,38815700,38815766,Olfml2a
143573516143687550,143573547143687600,Bfsp1,143546607143573440,143546664143573470,Pcsk2
123462049,123462082,Sacm1l,35293107,35293220,Slit3
61513705,61513767,Ppargc1b,31681130,31681220,Fibcd1
6901558,6901588,Tox,57463125,57463172,Filip1l
123462133,123462159,Sacm1l,2155751421558461,2155756821558505,Wdpcp
23669692,23669772,Slc20a2,23748409,23748497,Polb
70963681,70963767,Dlgap1,123462033,123462066,Sacm1l
65785226579417,65785866579433,Pitrm1,94642880,94642968,Ttc3
4672332446727972,4672339546727981,Ticam2,46720312,46720400,Tmed7
40404866,40404946,Sorbs1,98889197,98889287,Rgnef
80829186,80829230,Fzr1,8082861480828710,8082863380828749,Mfsd12
118674952,118675015,Itga9,123461822,123461920,Sacm1l
78350902,78350982,Fut8,123461881,123461969,Sacm1l
156776368,156776448,Negr1,136781269,136781357,2210009G21Rik
64708794,64708884,Dennd4a,97190542,97190583,Ankdd1b
5379307,5379360,Camk1d,99479565,99479663,Dlg2
149076041149099780,149076067149099800,Tmem201,149041720149076e3,149041805149076030,Pik3cd
7807623378077816,7807627978077862,2610507B11Rik,44916092,44916153,Zeb2
5310753453344401,5310757153344444,Samd12,53106045,53106133,Ext1
126385165,126385245,Gm20388,104862143,104862231,Clns1a
74385881,74385961,Rap1gap2,121634896,121634984,Nktr
118674952,118675017,Itga9,123462062,123462123,Sacm1l
2775399227767910,2775399527767987,Rps10,27753847,27753935,Nudt3
84913318,84913408,Usp32,37272830,37272882,Ppp2r2c
111071304,111071394,Olfr631,123462082,123462151,Sacm1l
29468526,29468583,1700034F02Rik,72731498,72731575,Robo1
8876254788772290,8876254988772368,Ash1l,88762377,88762465,Gon4l
105933078,105933158,Cntn4,147859389,147859477,Mtor
90885802,90885892,Nrxn1,31972067,31972121,Lamb1
36931286,36931366,Tbc1d14,3693139936940096,3693141336940170,D5Ertd579e
63209326,63209344,Nipa2,135911067,135911159,Hip1
112503952,112504032,Mier3,123393182123395550,123393237123395580,Gm20388
53411903,53411932,Kif3a,141631358141631520,141631380141631550,Tmem51
181984156,181984246,Cdc42bpa,135911260,135911341,Hip1
123462029,123462109,Sacm1l,70963684,70963772,Dlgap1
89545238,89545260,Inpp5d,23487647,23487745,Fam126a
123461991,123462071,Sacm1l,70963677,70963765,Dlgap1
69352101,69352158,Dnahc2,77265752,77265839,Apol7b
81225227,81225282,Accn1,28614180,28614201,Erc2
9096063390961372,9096067790961384,Synj1,55136437,55136535,Dclk1
125897976,125898056,Tcf25,125891964125897920,125892032125897950,Spire2
158076250,158076318,Lrrc7,7520463875206118,7520464675206125,Lrch1
9899457798997344,9899464598997380,1700010H22Rik,98997463,98997499,1700007G11Rik
123462018,123462082,Sacm1l,195019522,195019603,Traf3ip3
136713453,136713533,Mkks,136713595136756060,136713600136756160,2210009G21Rik
18224388,18224421,Zdhhc8,11984877,11984975,Ryr2
99479566,99479638,Dlg2,89541861,89541914,Gm5662
116175769116176880,116175812116176930,Tub,116176942116180400,116176958116180450,Ric3
93933269,93933326,Fto,8743403587435075,8743405587435150,Cript
116133949,116133972,Mast2,6813741,6813839,Rbfox1
107074731,107074811,Pitpnc1,96603011,96603099,Lrrc4c
78350928,78351008,Fut8,123461919,123462007,Sacm1l
33967622,33967702,Wdfy4,103550799,103550887,Odz4
8454475084548508,8454478384548555,Inpp4b,6830345,6830433,Celf2
78350929,78351009,Fut8,123461918,123462006,Sacm1l
78350932,78351012,Fut8,123461929,123462017,Sacm1l
16701786516701966e10,16701788916701966e10,Ptgis,123954647,123954663,Nalcn
79505237,79505317,Josd1,7948574679505195,7948581979505210,4933432B09Rik
2021883120223083,2021890820223086,Slc1a4,102735991,102736079,Cd44
124948255,124948345,Gm20388,124915698,124915757,Zc3h18
70211207021649,70211717021678,Bad,115863512,115863600,Meis2
159385968,159386045,Ctps2,23034636,23034669,Yme1l1
5212379,5212459,Pacs1,57595914,57596002,Edc3
17154912,17154928,Grlf1,60523259,60523357,Epha6
76455958,76455983,Vps28,7645598376466771,7645602676466826,Tonsl
44902682,44902758,Jarid2,20124970,20125068,Klhl24
123461994,123462074,Sacm1l,70963680,70963768,Dlgap1
60088506,60088566,Ica1l,100125627,100125725,Eml5
57011623,57011703,Gria1,93720074,93720162,Pcdh9
163912087163915700,163912137163915700,Pigc,163888224163912060,163888305163912060,4930558K02Rik
93411549,93411589,Serinc5,126946394,126946493,Ank2
72236534,72236614,Timm9,72223431,72223519,Tomm20l
2070076720706404,2070085520706406,Dsg3,20745432,20745477,Dsg2
77126810,77126890,Ptprd,110709114,110709202,Grm7
36798296,36798376,Ankhd1,120577116,120577204,Ttbk2
123462018,123462098,Sacm1l,70963673,70963761,Dlgap1
123462015,123462095,Sacm1l,70963682,70963770,Dlgap1
153907972,153908052,1700025G04Rik,29105124,29105212,Erc2
73012739,73012762,Ola1,62987969,62988071,Kcnh7
40756253,40756282,Lrp1b,119242390119288580,119242443119288640,Cdyl2
46471412,46471433,Anp32b,107374508,107374606,Ces2c
118674952,118674994,Itga9,123462075,123462123,Sacm1l
166316109,166316189,Nme7,5598381055985609,5598384555985662,Nbea
118489849,118489929,Rbfox3,32259270,32259358,Fli1
123462011,123462091,Sacm1l,70963680,70963768,Dlgap1
74442970,74443050,Ctdsp1,63004251,63004339,Kcnh7
123462022,123462102,Sacm1l,70963691,70963779,Dlgap1
135068866,135068946,Rfc2,150508210,150508298,Camta1
33595084,33595146,Slc12a8,104199518,104199563,D430041D05Rik
33023459,33023548,Pex5l,5002143,5002158,Syne1
3472882034729181,3472889734729184,Pbx2,3472856734728764,3472862734728792,Gpsm3
92493871,92493888,Rasgrf2,38126475,38126596,Rev1
123462015,123462095,Sacm1l,70963671,70963759,Dlgap1
37996598,37996614,Ubr5,18800351,18800449,Thrb
123461943,123461969,Sacm1l,47788070,47788180,Zfp398
83149642,83149719,Arfgap3,105831586,105831684,Ace
123461879,123461902,Sacm1l,5379248,5379346,Camk1d
31206006,31206086,Slc7a14,21900520,21900608,Kcnq5
3117806331211622,3117807831211687,Nfrkb,31177919,31178007,Prdm10
70266900,70266980,Ccnb2,27120010,27120098,Fnta
123462014,123462095,Sacm1l,70963672,70963760,Dlgap1
28624949,28625003,Opcml,72512812,72512874,Trappc9
8217526482177155,8217531882177181,Fam109b,8217719782177405,8217727082177420,1500032L24Rik
84041167,84041185,Acaca,112115780,112115878,Arpp21
25260010,25260103,Bai3,170316984,170317005,Pbx1
41976612,41976641,Gabra1,123462126,123462177,Sacm1l
41625753,41625843,Lsamp,119947205,119947227,Ehd4
5310753453344401,5310757153344444,Samd12,53106045,53106133,Ext1
16123019,16123099,Fat3,118242147,118242235,Eif2ak4
15502736,15502816,Kcnb2,122565885,122565973,Usp15
114851974,114852036,Ube3b,77306180,77306271,Ctnna2
109573306,109573331,Fam20a,79077392,79077490,Setbp1
30825655,30825672,Copg2,45882073,45882171,Kcnip2
115281864,115281944,Cntnap4,3390091,3390179,A430078G23Rik
22660805,22660895,Apbb1ip,103178707,103178765,1300017J02Rik
31211651,31211731,Nfrkb,31177976,31178064,Prdm10
29719593,29719683,Cacna2d3,154135616154136260,154135629154136260,Bpifb9b
76124037,76124117,Ptprd,58883202,58883290,AI314180
121549640,121549788,Cdh13,84912308,84912322,Il15
4491477944920609,4491481144920657,Gm10684,4491342644914650,4491346644914698,Amica1
71643670,71643750,Dcc,20393643,20393731,Nkain3
88723105,88723185,Sptlc2,8879455088795143,8879460788795174,Snw1
70963741,70963760,Dlgap1,123462082,123462185,Sacm1l
111076126,111076216,Olfr631,9574880295751438,9574880795751448,Ano6
101029180101030420,101029258101030400,Plekhh3,101030465101033900,101030503101033950,Cntnap1
65849973,65850053,Tmem232,108519215,108519303,Mtf2
114852005,114852036,Ube3b,18834777,18834895,Vps41
32057538,32057612,Bre,5379309,5379340,Camk1d
93869440,93869538,Pcdh9,28445132,28445192,Opcml
84786952,84787014,Trip12,156096744,156096830,Phf20
37975263,37975353,Rreb1,98116294,98116331,Cdk12
155645046155650400,155645059155650460,Eif6,155657843,155657941,Fam83c
72045155,72045235,Rapgef4,7213727772141152e8,721373147214117e9,B230120H23Rik
112578199,112578289,Map3k1,13036129,13036146,Rsu1
88723105,88723185,Sptlc2,8879455088795143,8879460788795174,Snw1
109056802109057780,109056816109057860,2400001E08Rik,109054413109056740,109054458109056780,Tomt
2775399227767910,2775399527767987,Rps10,27753847,27753935,Nudt3
33967406,33967496,Wdfy4,122565791,122565834,Usp15
6096394060969993e8,6096396360970043e8,Cd74,6097799360980059,6097801560980125,Tcof1
3120841731220302,3120845631220343,Emilin1,3120766031208012,3120769531208065,Agbl5
39287064,39287154,Arhgap26,90395132,90395185,Ptprj
78947294,78947373,Vit,21242362,21242450,Ttc18
123461987,123462031,Sacm1l,17044848,17044946,Mapk1
119607352,119607440,Rpap1,73426724,73426741,Lrrk1
39585646,39585726,Dcstamp,3958575139616268,3958576239616345,Dpys
123462018,123462047,Sacm1l,112578185,112578285,Map3k1
39286233,39286313,Npas2,2352455723525495,2352461523525525,Fam126a
118674952,118674988,Itga9,123462082,123462158,Sacm1l
132024247,132024283,Thsd7b,1.2009557412009581e+17,120095609120095860,Bahcc1
6439553,6439621,Gm2792,6440015,6440033,Tmem181b-ps
151290064151453280,151290103151453300,Plekhg5,151163869,151163957,Camta1
121796020,121796110,Gm15800,98380872,98380919,Ikzf3
79786973,79787062,Filip1,140065924,140065939,Uncx
112978281,112978311,Sez6l,95713417,95713515,Ces1d
109141059,109141105,Depdc1b,28351506,28351618,2310022A10Rik
67056265,67056301,Myh4,41697645,41697741,Abra
123462034,123462114,Sacm1l,70963688,70963776,Dlgap1
123462018,123462082,Sacm1l,77239341,77239439,Apol9a
45542548,45542619,Cdc5l,123462082,123462116,Sacm1l
88761779,88761859,Gon4l,8874883388761725,8874890288761744,Dap3
51176245118566,51177035118567,Prkaa1,115103182,115103270,Trpv4
101442432101442720,101442456101442750,Nbr1,101443550,101443638,Tmem106a
113406433,113406513,Fmn1,111366742,111366830,Dclk3
56015651,56015731,Pcnp,48522377,48522465,Rarres2
77835091,77835181,Ptprd,182887522182888800,182887531182888800,Tmem63a
123462013,123462093,Sacm1l,70963671,70963759,Dlgap1
60748161,60748178,Dapk1,86971574,86971679,Trim37
123462151,123462180,Sacm1l,78350883,78351010,Fut8
70980418,70980498,Dlgap1,125085574,125085662,Nop2
29332167,29332284,Cpne5,107774666,107774700,Rbm6
78350932,78351012,Fut8,123461906,123461994,Sacm1l
79820729,79820835,Plk5,37891824,37891858,Pcdhga9
9877650,9877730,Colec12,60562750,60562838,Epha6
89760616,89760698,Dok6,3282925,3283013,Xkr4
47067961,47068081,Cntnap2,57547119,57547149,Prrc1
5031849,5031889,Emid1,2259410222596370,2259410422596466,Rims1
28720359,28720449,Opcml,30803328,30803374,Copg2
125026773,125026853,Eif2b1,106202077,106202165,Scn4a
25969412,25969436,Stub1,128211306128216400,128211359128216450,Nckap5
181550519,181550581,Myt1,164463832,164463930,Mettl13
134758585,134758601,Il1rapl2,63308356,63308458,Ctnna3
105698496,105698576,Elp4,117736079,117736167,Parp8
27356623,27356643,Nlrp9a,47788070,47788180,Zfp398
123461974,123462054,Sacm1l,70963683,70963771,Dlgap1
63293130,63293210,Iqch,123461937,123462025,Sacm1l
121730818,121730888,Casc4,65213435,65213452,Nedd4l
67665737,67665817,Mdga2,80204745,80204833,Lrrtm4
124327190,124327280,Itgbl1,1988380519883923,1988381719883925,A930003A15Rik
48702540,48702620,Gimap5,48702371,48702460,Gimap1
104608535,104608615,Qser1,104550513,104550601,Srek1
115807974,115808074,Ift122,22398734,22398749,Rims1
21511854,21511904,Kcnq5,104999794105000240,104999841105000290,Wt1
105933078,105933158,Cntn4,147859389,147859477,Mtor
11144093,11144173,Zc3h7a,56223800,56223890,C230081A13Rik
38093147,38093179,Eif5b,123462082,123462148,Sacm1l
14120254,14120344,4921513D23Rik,30805804,30805828,Copg2
119596995,119597075,Irak3,123461922,123462010,Sacm1l
36102479,36102559,Odz2,86246618,86246705,Lrba
181088408,181088498,Rtel1,181104972181109060,181104981181109060,Zgpat
6816167,6816247,Rbfox1,137983054,137983142,Col4a5
123462084,123462164,Sacm1l,70963744,70963832,Dlgap1
28586165,28586245,Opcml,32307543,32307631,Plxna4
4660625,4660715,Tmem150b,83861208388987,83861348388988,Fgfr1op
123462080,123462160,Sacm1l,11143905,11143993,Zc3h7a
54241003,54241073,Chn2,44736806,44736835,BC027231
123461905,123461972,Sacm1l,78350927,78351025,Fut8
78350943,78351023,Fut8,123461935,123462023,Sacm1l
7305577,7305657,Rbfox1,121795570,121795658,Ctdspl2
88577141,88577221,Phkb,104862139,104862229,Clns1a
166681312,166681392,Arfgef2,70531812,70531900,Psd3
35162899,35162979,Ng23,35162260,35162348,D17H6S56E-3
132853524,132853604,Wdtc1,60986053,60986141,Tcof1
93011092,93011172,Ccdc38,93001863,93001951,Amdhd1
43551589,43551669,Tln1,78537863,78537951,Cd109
121640816,121640896,Cdh13,37893140,37893228,Trim24
31458789,31458892,Gtf3c2,113630704,113630736,Scg5
79464441,79464464,Rxfp1,34898875,34898931,Rbpms
123461871,123461915,Sacm1l,90395134,90395186,Ptprj
104947697,104947787,2410002O22Rik,51277034,51277049,Naa15
53534554,53534610,Il5,5351995953531995,5352003953532013,Rad50
7986755979874019,7986757379874085,Tcf3,79867422,79867510,Uqcr11
100038833100115840,100038909100115840,Dip2b,100115920,100116008,Tmprss12
166681310,166681392,Arfgef2,70531812,70531900,Psd3
47788102,47788182,Zfp398,3962804,3962892,Efr3b
104685475104688350,104685544104688420,Prrg4,19091712,19091728,Rorb
57770498,57770578,Atrnl1,72994545,72994632,Eif2c2
80198884,80198902,Zfp207,49023528,49023642,Kcnip4
45549977,45550057,Cdc5l,137533428,137533516,Eps8
97190564,97190614,Ankdd1b,57441803,57441910,Ulk3
65195078,65195168,Nedd4l,12836311,12836362,Ttc39c
20616407,20616473,Col5a3,28375570,28375660,Opcml
70895758,70895872,Csgalnact1,24504455,24504471,Abca3
163883528163888200,163883572163888260,4930558K02Rik,163888265163912060,163888305163912130,Pigc
78350933,78351013,Fut8,123461929,123462017,Sacm1l
158600493158601920,1.5860050915860198e+17,Tor3a,158609275158612350,158609355158612350,Fam20b
123462018,123462142,Sacm1l,7093517570937523,7093518270937531,Nlrp1a
57312721,57312801,Fam114a2,128764134,128764222,Klrb1b
166681312,166681392,Arfgef2,70531812,70531900,Psd3
134202203,134202305,Klhdc8a,128566424,128566442,Tmem132d
78350927,78351007,Fut8,123461931,123462019,Sacm1l
9755202,9755292,Fam155a,81058959,81058990,Accn1
118674952,118674984,Itga9,4540220,4540293,Ptprh
115752991115756450,115753019115756480,Lrrc41,115740510115746430,115740540115746510,Uqcrh
104862119,104862199,Clns1a,79014890,79014978,Setbp1
123462015,123462095,Sacm1l,70963672,70963760,Dlgap1
6871665,6871716,Gm10115,64812744,64812829,Msra
44869601,44869681,Jarid2,5015892,5015980,Emid1
91095961,91096040,Nkd1,93430846,93430934,Pcdh9
6546846265536788,6546850165536829,Klhl5,6545330765460523e8,6545332865460572e8,Tmem156
135728823,135728899,Grin2b,103163309,103163407,Zfp385a
57391541,57391626,Filip1l,4535390445354750,4535391745354751,Hace1
78350929,78351009,Fut8,123461939,123462027,Sacm1l
128799449128803040,128799465128803040,BC035044,53386114,53386212,Kif3a
32832692,32832732,Trdn,120007802,120007873,Slc38a10
108012725108014750,108012778108014750,Atxn7l2,108014756,108014836,Sypl2
62091540,62091630,Luzp2,74528828,74528884,Usp37
138312153,138312206,Pla2g2f,70940895,70940945,Nlrp1a
108548583108549890,108548609108549940,Tmed5,108525515108548500,108525567108548540,Mtf2
125113508,125113588,Gapdh,125110290125113460,125110370125113470,Iffo1
158148326,158148380,Lrrc7,123462144,123462178,Sacm1l
120545889120555230,120545904120555280,Cdan1,120539377,120539465,Stard9
143573516143687550,143573547143687600,Bfsp1,143546607143573440,143546664143573470,Pcsk2
124582156,124582246,Fgf14,45047983,45048013,Fam178a
78350927,78351007,Fut8,123461935,123462023,Sacm1l
117604264,117604354,Esyt2,87802110,87802160,1700011E24Rik
35436217,35436272,Vps13b,67665501,67665536,Mdga2
123462028,123462081,Sacm1l,78350923,78351021,Fut8
41590599,41590650,Lcor,20320665,20320757,Etl4
4383645744017766,4383649744017806,Cyp39a1,44017823,44017911,Rcan2
123462122,123462187,Sacm1l,112578222,112578296,Map3k1
115489457,115489547,Sppl3,110003228,110003287,Dhx30
47263053,47263133,4933411K20Rik,4720318647287879,4720327347287880,Snx25
123462018,123462082,Sacm1l,12508795112509164e10,12508796612509175e10,Atp6v0a2
57595912,57595992,Edc3,162194856,162194944,Ptprt
46322071,46322161,Gbf1,6083475,6083554,Gtf2h5
91813742,91813760,Dgkz,120811844,120811942,Slc16a3
57595912,57595992,Edc3,162194856,162194944,Ptprt
78350919,78350998,Fut8,123461879,123461967,Sacm1l
39362594,39362612,Npas2,130687742,130687866,Rabgef1
91513768,91513858,Agap1,103142420,103142487,Trip11
121753518,121753608,Casc4,84985289,84985307,1700125H20Rik
123462099,123462189,Sacm1l,136364889,136364948,Klhl12
113050893113052240,113050961113052240,Xrcc3,113056861,113056949,Zfyve21
123421338,123421412,Gm20388,62971478,62971576,Kcnh7
65894707,65894729,1110003E01Rik,35162602,35162697,D17H6S56E-3
5608215856082276,5608217656082338,Zfp119b,5608239656093521,5608241556093590,Ebi3
69124235,69124316,Cntrob,31110910,31110998,Acap2
123461954,123462009,Sacm1l,69599948,69600046,Chrnb1
29852312,29852373,Ahcyl2,84443825,84443919,Dpf3
111275505,111275559,Trank1,29694174,29694226,Eml6
123461833,123461852,Sacm1l,47788070,47788180,Zfp398
45567778,45567794,Cdc5l,110011811,110011880,Ccdc34
72970244,72970266,Robo1,58851062,58851159,Obscn
113881711113889950,11388175111389e4,Ubp1,113890049113892400,113890121113892400,Fbxl2
99457849,99457939,Tmem171,98182465,98182494,Dlg2
104289881,104289994,Dab1,93856868,93856893,Hdac4
123461967,123462067,Sacm1l,90395136,90395179,Ptprj
143573516143687550,143573547143687600,Bfsp1,143546607143573440,143546664143573470,Pcsk2
123461974,123462019,Sacm1l,3275598,3275709,Ghr
67812133,67812160,Bend4,36846655,36846760,Dgki
6115527361155767,6115532961155777,Slc47a2,6115721861158291,6115726261158304,Slc47a1
90944387,90944434,Synj1,123462043,123462125,Sacm1l
69574551,69574651,Tcf4,17572777,17572791,P2rx6
135320540,135320630,Myom3,8152392,8152438,Adam22
135872044,135872140,Grin2b,125023999,125024018,Lpar5
111463752,111463842,Zfhx3,57391447,57391521,Mcf2
123462015,123462095,Sacm1l,70963689,70963777,Dlgap1
45144321,45144369,Cntnap2,37924790,37924875,Ubr5
104111664,104111744,Btbd7,61040611,61040699,Aldh3a2
118674952,118675008,Itga9,123462084,123462124,Sacm1l
98454679,98454769,Kank4,36055885,36055967,Ppp1r10
67667682,67667761,Mdga2,97894220,97894308,Dlg2
123461929,123461965,Sacm1l,7160688,7160786,Macrod1
164443106,164443186,Wfdc6b,164431190,164431278,Wfdc8
66350489,66350569,Herc1,6635060566371785,6635062166371858,Usp3
13112865,13112955,Ercc4,97130231,97130252,Lrrc4c
123462015,123462095,Sacm1l,70963673,70963761,Dlgap1
9315498193156850,9315505693156864,Shroom3,162574337,162574395,Rabgap1l
8482797184828424,8482799584828480,Atp5j,5818403,5818489,Gck
166885826,166885906,Znfx1,166890309,166890397,1500012F01Rik
7163479,7163542,Pcmtd1,110060813,110060877,Pde4d
35748419,35748456,Ttll11,106207525,106207586,Poc1a
118674952,118674991,Itga9,123462082,123462154,Sacm1l
108548508,108548588,Tmed5,108525450,108525538,Mtf2
123461943,123462033,Sacm1l,63462656,63462675,Wdfy2
59221492,59221582,Gas2,106775597106777140,106775600106777150,Smurf2
119019801,119019881,Cacna1c,155411365,155411453,Ttll10
123462015,123462097,Sacm1l,70963673,70963761,Dlgap1
43584508,43584580,Dpysl3,104823111,104823152,Ppp4r4
166681310,166681392,Arfgef2,70531812,70531900,Psd3
31252864,31252954,Ppp1r2,75179134,75179151,Ttc27
107436731,107436811,P4ha3,107502112,107502200,Ppme1
123462034,123462114,Sacm1l,70963692,70963780,Dlgap1
181152933,181153023,Zbtb46,22042630,22042685,Zfp809
136713482,136713562,Mkks,136756082,136756170,2210009G21Rik
78350943,78351023,Fut8,123461920,123462008,Sacm1l
9005307890053507,9005311990053546,Slc39a1,9005359690058484,9005360990058560,Crtc2
42828321,42828409,Phactr1,1674016916768377,1674017516768388,Efhc2
23848290,23848340,B3gat2,2385349623859022,2385355023859066,Smap1
78350919,78350998,Fut8,123461911,123461999,Sacm1l
118674952,118674988,Itga9,123462082,123462177,Sacm1l
123461957,123461988,Sacm1l,177936108,177936206,Phactr3
57052729,57052809,Mllt1,80758398,80758486,Rad51l1
78350943,78351023,Fut8,123461926,123462014,Sacm1l
123462065,123462082,Sacm1l,112578212,112578308,Map3k1
123462034,123462082,Sacm1l,112578203,112578301,Map3k1
121640816,121640896,Cdh13,19776488,19776576,Magi2
24628597,24628618,Klhl32,110842753,110842851,Grm7
11143990,11144118,Zc3h7a,12482289,12482308,Pdzd2
11143905,11143985,Zc3h7a,123462054,123462142,Sacm1l
78350919,78350998,Fut8,123461903,123461991,Sacm1l
30030002,30030082,D2Wsu81e,30027076300276303e7,30027131300276483e7,Endog
118674952,118675015,Itga9,123461877,123461930,Sacm1l
36287873,36287892,Nrg2,45878267,45878342,Adam19
78350924,78351004,Fut8,123461909,123461997,Sacm1l
108548583108549890,108548609108549940,Tmed5,108525511108548500,108525567108548510,Mtf2
72809133,72809213,Trappc9,66654323,66654411,Aff2
9130477291383728,9130483391383748,Lrp4,9128263591284234,9128266091284296,1110051M20Rik
11897309,11897345,A830018L16Rik,123461922,123461988,Sacm1l
