"","geneNames","geneIDs","feature","id","fc","pval","qval"
"196109","NDRG1","MSTRG.26172","transcript","196109",1.16403328144799,0.82593947893668,0.998127167654743
"196110","NDRG1","MSTRG.26172","transcript","196110",1.77993577531087,0.0739809496657855,0.601142018510851
"196111",".","MSTRG.26172","transcript","196111",1.16944092220337,0.921155244576487,0.998127167654743
"196112",".","MSTRG.26172","transcript","196112",2.77417686680306,0.466398848234137,0.952992482796269
"196114","NDRG1","MSTRG.26172","transcript","196114",0.184537241687413,0.0827361500436801,0.619007808044423
"196135","NDRG1","MSTRG.26172","transcript","196135",1.56993596014447,0.685442807876613,0.998127167654743
"196136","KC877373.1","gene:ENSG00000243537","transcript","196136",0.84581685229027,0.44351160055376,0.942861248754919
"196140","ST3GAL1","MSTRG.26174","transcript","196140",1.17069346355543,0.0597665678123618,0.588547309398046
"196141","ST3GAL1","MSTRG.26174","transcript","196141",1.16691586944531,0.627987431063484,0.998127167654743
"196171","ZFAT","MSTRG.26178","transcript","196171",0.823595290401689,0.718001054690473,0.998127167654743
"196173","ZFAT","MSTRG.26178","transcript","196173",1.04775838784775,0.91228401910281,0.998127167654743
"196174","ZFAT","MSTRG.26178","transcript","196174",0.942914543935837,0.938242052233065,0.998127167654743
"196215",".","MSTRG.26182","transcript","196215",3.85203939740454,0.59488251990091,0.998127167654743
"196216",".","MSTRG.26183","transcript","196216",0.255037872198445,0.0158145087631042,0.588547309398046
"196288",".","MSTRG.26186","transcript","196288",1.3129049873974,0.833883321878057,0.998127167654743
"196289",".","MSTRG.26191","transcript","196289",0.149926400277701,0.0653453349833752,0.588547309398046
"196291","CHRAC1","MSTRG.26193","transcript","196291",0.862186341077907,0.541921455561286,0.98392228853556
"196292","CHRAC1","MSTRG.26193","transcript","196292",5.08136201926691,0.192356251280009,0.79474621075107
"196296","AGO2","MSTRG.26191","transcript","196296",1.47134640152759,0.169170851035374,0.768768701415483
"196300","AGO2","MSTRG.26191","transcript","196300",1.21178581822614,0.162228190867588,0.759810202337691
"196303",".","MSTRG.26191","transcript","196303",0.746256448981139,0.820101107968662,0.998127167654743
"196374","AC040970.1","MSTRG.26196","transcript","196374",1.80220731994307,0.395352136347188,0.918439119028015
"196376","DENND3","MSTRG.26195","transcript","196376",1.14311668716803,0.664252172817011,0.998127167654743
"196380","DENND3","MSTRG.26195","transcript","196380",0.976300041682778,0.958458293359127,0.998543255004537
"196383","DENND3","MSTRG.26195","transcript","196383",0.766398356031065,0.425469724858498,0.933315162487405
"196395","DENND3","MSTRG.26195","transcript","196395",2.63603361527725,0.321940792319527,0.896956317860749
"196414","PTP4A3","MSTRG.26203","transcript","196414",0.986660590534245,0.0653453349833194,0.588547309398046
"196417","PTP4A3","MSTRG.26203","transcript","196417",1.90564663226814,0.0362454773604912,0.588547309398046
"196523","LY6E","MSTRG.26220","transcript","196523",1.31670004797516,0.481506307727646,0.961111098663037
"196524","LY6E","MSTRG.26220","transcript","196524",1.31284801519124,0.874519665564626,0.998127167654743
"196529","LY6E","MSTRG.26220","transcript","196529",0.558993310628008,0.471439012028929,0.956277250036955
"196530","LY6E","MSTRG.26220","transcript","196530",1.31459626273682,0.500415432586601,0.968538687551298
"196532","LY6E","MSTRG.26220","transcript","196532",0.185501779617102,0.552624385436239,0.989354382231431
"196533","LY6E","MSTRG.26220","transcript","196533",0.707965532142528,0.349892202235949,0.903935901464335
"196555","ZFP41","MSTRG.26221","transcript","196555",0.936346230393696,0.921155244576505,0.998127167654743
"196587",".","MSTRG.26227","transcript","196587",0.77334625849425,0.907494021928092,0.998127167654743
"196589","TOP1MT","MSTRG.26227","transcript","196589",0.860412322706572,0.872948155937632,0.998127167654743
"196590","TOP1MT","MSTRG.26227","transcript","196590",2.21217990383997,0.455290375306857,0.94794705131976
"196591",".","MSTRG.26227","transcript","196591",2.08767516669918,0.695782609889293,0.998127167654743
"196594","TOP1MT","MSTRG.26227","transcript","196594",1.30982117830764,0.854561004165475,0.998127167654743
"196598","TOP1MT","MSTRG.26227","transcript","196598",1.62133982582299,0.833883321878057,0.998127167654743
"196623","GSDMD","MSTRG.26231","transcript","196623",0.28170949893081,0.167643230281941,0.767587833784593
"196628","GSDMD","MSTRG.26231","transcript","196628",0.466474362869203,0.3640496142929,0.907534933747061
"196629","GSDMD","MSTRG.26231","transcript","196629",2.07238148170763,0.10822040443877,0.6697413256992
"196638","GSDMD","MSTRG.26231","transcript","196638",1.12005372573835,0.853880208945961,0.998127167654743
"196666","AC067930.6","MSTRG.26234","transcript","196666",0.888135255007617,0.0244713399072369,0.588547309398046
"196668","EEF1D","MSTRG.26235","transcript","196668",1.07975500914262,0.969462203634809,0.99863227294818
"196674","EEF1D","MSTRG.26235","transcript","196674",1.53604810869611,0.51190627866563,0.972842916717707
"196675","EEF1D","MSTRG.26235","transcript","196675",0.86748539444515,0.809452871503137,0.998127167654743
"196676","EEF1D","MSTRG.26235","transcript","196676",0.689436225695841,0.553165727781748,0.989479190183012
"196677","EEF1D","MSTRG.26235","transcript","196677",0.320912927495075,0.227101009104744,0.832795236128562
"196678","EEF1D","MSTRG.26235","transcript","196678",1.30106357173572,0.624476249245632,0.998127167654743
"196680","EEF1D","MSTRG.26235","transcript","196680",0.791371320855006,0.818063770270275,0.998127167654743
"196681","EEF1D","MSTRG.26235","transcript","196681",1.1670545120548,0.959984189243479,0.998543255004537
"196682","EEF1D","MSTRG.26235","transcript","196682",0.879996192684287,0.971799568556389,0.99863227294818
"196683","EEF1D","MSTRG.26235","transcript","196683",1.01103504437756,0.995288987438084,0.999351135303745
"196693","EEF1D","MSTRG.26235","transcript","196693",1.37253439308964,0.863806903443265,0.998127167654743
"196697","EEF1D","MSTRG.26235","transcript","196697",1.47541512925525,0.135428409647626,0.718385919896513
"196698","EEF1D","MSTRG.26235","transcript","196698",2.49533099043868,0.518024537963991,0.97590845797827
"196725","PYCR3","MSTRG.26237","transcript","196725",3.56670487075309,0.389997369289892,0.915319341451884
"196726","PYCR3","MSTRG.26237","transcript","196726",0.23939422425022,0.310269963533293,0.892816753415193
"196733","TSTA3","MSTRG.26238","transcript","196733",3.05339014010827,0.107399831307769,0.669262784409645
"196735","TSTA3","MSTRG.26238","transcript","196735",0.403565224856757,0.434782919953413,0.937293709335427
"196736","TSTA3","MSTRG.26238","transcript","196736",1.77992388525346,0.00930324539887872,0.588547309398046
"196739","TSTA3","MSTRG.26238","transcript","196739",2.97841629029063,0.0508163621025692,0.588547309398046
"196749","ZNF623","MSTRG.26239","transcript","196749",0.864872622238635,0.913777810387848,0.998127167654743
"196751","ZNF623","MSTRG.26239","transcript","196751",0.843382514315559,0.694527996865493,0.998127167654743
"196793",".","MSTRG.26244","transcript","196793",0.6378653245371,0.647547847108192,0.998127167654743
"196796",".","MSTRG.26244","transcript","196796",0.706642366631405,0.499918106172847,0.968059626869958
"196797",".","MSTRG.26244","transcript","196797",0.876129615817437,0.850424551308397,0.998127167654743
"196805","SCRIB","MSTRG.26245","transcript","196805",1.11345602199616,0.340236013697574,0.902421947229204
"196806","SCRIB","MSTRG.26245","transcript","196806",0.2815677462133,0.0817746248345026,0.618311711912787
"196809","SCRIB","MSTRG.26245","transcript","196809",0.909532598044449,0.064195787819346,0.588547309398046
"196814","PUF60","MSTRG.26246","transcript","196814",0.512483073338741,0.414783153432498,0.927974063904331
"196816","PUF60","MSTRG.26246","transcript","196816",0.876471560774696,0.921155244576502,0.998127167654743
"196817","PUF60","MSTRG.26246","transcript","196817",2.79066444194087,0.112898338255362,0.678898038108398
"196818","PUF60","MSTRG.26246","transcript","196818",1.18714492527024,0.916567636644427,0.998127167654743
"196819","PUF60","MSTRG.26246","transcript","196819",1.38770133670494,0.696004628328738,0.998127167654743
"196851",".","MSTRG.26249","transcript","196851",1.14283880804585,0.192702807311152,0.79474621075107
"196852","PLEC","MSTRG.26249","transcript","196852",0.936022915903551,0.941529169268709,0.998127167654743
"196856","PLEC","MSTRG.26249","transcript","196856",0.979607920644239,0.985703004186153,0.99889212437772
"196862",".","MSTRG.26249","transcript","196862",4.7097699881472,0.586967848672382,0.998127167654743
"196863",".","MSTRG.26249","transcript","196863",0.551542473254849,0.44757667046591,0.944280563012797
"196864",".","MSTRG.26249","transcript","196864",6.0897583184373,0.215892167757893,0.818702923402294
"196871","PARP10","MSTRG.26251","transcript","196871",2.23384042721871,0.0686594314293694,0.58868845319616
"196872","PARP10","MSTRG.26251","transcript","196872",3.64732501502422,0.417776487242895,0.929634791636978
"196873","PARP10","MSTRG.26251","transcript","196873",0.866183221203444,0.588297581207702,0.998127167654743
"196875","PARP10","MSTRG.26251","transcript","196875",2.63848107963149,0.0813366319247071,0.618311711912787
"196876",".","MSTRG.26251","transcript","196876",1.24016192938008,0.864117429509418,0.998127167654743
"196880","PARP10","MSTRG.26251","transcript","196880",9.06445580896307,0.0653453349833759,0.588547309398046
"196881","PARP10","MSTRG.26251","transcript","196881",1.31598045791831,0.457357304182766,0.948074702146778
"196890","PARP10","MSTRG.26251","transcript","196890",0.360667602697471,0.126807194658723,0.70330431881905
"196896","GRINA","MSTRG.26252","transcript","196896",1.53744940965868,0.855169684582,0.998127167654743
"196898","GRINA","MSTRG.26252","transcript","196898",1.4445089945848,0.495183354144701,0.96619205896386
"196900","GRINA","MSTRG.26252","transcript","196900",0.417121830011727,0.40875695496019,0.924927973414274
"196903","GRINA","MSTRG.26252","transcript","196903",1.01746177419406,0.833883321878051,0.998127167654743
"196910","OPLAH","MSTRG.26255","transcript","196910",1.53636174013586,0.0582374711615772,0.588547309398046
"196918","EXOSC4","MSTRG.26258","transcript","196918",0.989809537633345,0.916383577512488,0.998127167654743
"196924","GPAA1","MSTRG.26259","transcript","196924",0.801749040474316,0.900520180142215,0.998127167654743
"196925",".","MSTRG.26259","transcript","196925",0.917706150552827,0.816668231898239,0.998127167654743
"196926","GPAA1","MSTRG.26259","transcript","196926",1.00877866109403,0.973636420243219,0.99863227294818
"196929","GPAA1","MSTRG.26259","transcript","196929",1.89056129105515,0.705510210797866,0.998127167654743
"196931","GPAA1","MSTRG.26259","transcript","196931",2.26247500231134,0.503349291320683,0.968735016071093
"196932","GPAA1","MSTRG.26259","transcript","196932",0.677680753257832,0.524001794569753,0.978225706083201
"196934","GPAA1","MSTRG.26259","transcript","196934",0.764723774102649,0.387749882807193,0.915019925679972
"196938","GPAA1","MSTRG.26259","transcript","196938",1.16913341329544,0.890994096773354,0.998127167654743
"196939","CYC1","MSTRG.26260","transcript","196939",49.8710962215109,0.106224511678553,0.666713993844136
"196940",".","MSTRG.26260","transcript","196940",0.0493264435909885,0.212050846150717,0.815659933279004
"196941","CYC1","MSTRG.26260","transcript","196941",0.61359066313097,0.324971862153725,0.898536846871646
"196945",".","MSTRG.26261","transcript","196945",0.769979591728638,0.843274527345754,0.998127167654743
"196946","SHARPIN","MSTRG.26261","transcript","196946",6.07141241738758,0.327144495887231,0.898832789714131
"196949",".","MSTRG.26261","transcript","196949",0.296293985808594,0.180149242169684,0.779546066826514
"196950","SHARPIN","MSTRG.26261","transcript","196950",0.50789201852899,0.492499019984042,0.965326624880496
"196957","MAF1","MSTRG.26262","transcript","196957",0.564584547940785,0.455682280141,0.94794705131976
"196958","MAF1","MSTRG.26262","transcript","196958",1.00913504099854,0.930500894699129,0.998127167654743
"196959","MAF1","MSTRG.26262","transcript","196959",1.34667101779888,0.833883321878057,0.998127167654743
"196962","MAF1","MSTRG.26262","transcript","196962",0.75164388430815,0.357790343578974,0.905274372386369
"196975","HGH1","MSTRG.26264","transcript","196975",0.415986930774548,0.482729833696604,0.961253265676075
"196981","MROH1","MSTRG.26267","transcript","196981",1.85107208474246,0.775342337214592,0.998127167654743
"196982",".","MSTRG.26267","transcript","196982",1.42306824698126,0.885482809007949,0.998127167654743
"196983",".","MSTRG.26267","transcript","196983",2.1905513108396,0.192668354367426,0.79474621075107
"196984","MROH1","MSTRG.26267","transcript","196984",1.28752780604142,0.82735363703242,0.998127167654743
"196986","MROH1","MSTRG.26267","transcript","196986",2.90516917761907,0.0275982727164894,0.588547309398046
"196987","MROH1","MSTRG.26267","transcript","196987",0.497759583524874,0.109990369069778,0.672586225061224
"196992","BOP1","MSTRG.26268","transcript","196992",0.967298789317476,0.691510980751896,0.998127167654743
"196996","BOP1","MSTRG.26268","transcript","196996",3.52554146343992,0.211622970916468,0.815641917764693
"197001",".","MSTRG.26270","transcript","197001",1.09190096179516,0.783802972108903,0.998127167654743
"197017","DGAT1","MSTRG.26271","transcript","197017",1.29430078331718,0.221067648395705,0.825307125606943
"197022","DGAT1","MSTRG.26271","transcript","197022",1.15362572096872,0.845989815265552,0.998127167654743
"197033","FBXL6","MSTRG.26272","transcript","197033",1.19831442810186,0.180997720572323,0.780528876519608
"197034","FBXL6","MSTRG.26272","transcript","197034",0.835108106705984,0.744196643311234,0.998127167654743
"197037","FBXL6","MSTRG.26272","transcript","197037",0.63489322889333,0.566054392237585,0.99595680681117
"197041","SLC52A2","MSTRG.26273","transcript","197041",1.56574864718984,0.690569601011997,0.998127167654743
"197042","SLC52A2","MSTRG.26273","transcript","197042",2.49774737818313,0.629002330899158,0.998127167654743
"197047","SLC52A2","MSTRG.26273","transcript","197047",0.475767188067318,0.684645055345501,0.998127167654743
"197050","SLC52A2","MSTRG.26273","transcript","197050",1.37315825425008,0.922570932774747,0.998127167654743
"197057","ADCK5","MSTRG.26274","transcript","197057",0.962405232107163,0.726630012719623,0.998127167654743
"197061","CPSF1","MSTRG.26275","transcript","197061",0.880124278288052,0.866861681321771,0.998127167654743
"197063","CPSF1","MSTRG.26275","transcript","197063",1.85919443636852,0.737386441587729,0.998127167654743
"197064","CPSF1","MSTRG.26275","transcript","197064",1.7757309105908,0.461546551792316,0.950814223165219
"197067",".","MSTRG.26275","transcript","197067",1.70457327395838,0.611992912125491,0.998127167654743
"197068",".","MSTRG.26275","transcript","197068",0.183215139811111,0.386450801131678,0.91482888627999
"197087","SLC39A4","MSTRG.26275","transcript","197087",3.14331886229572,0.0658720663442128,0.588547309398046
"197099","VPS28","MSTRG.26277","transcript","197099",1.30322197436906,0.356339041533815,0.905274372386369
"197100","VPS28","MSTRG.26277","transcript","197100",1.28673811265186,0.134805418017338,0.718079734076258
"197103",".","MSTRG.26277","transcript","197103",0.647714008451173,0.512002255651908,0.972889833316846
"197107","TONSL","MSTRG.26278","transcript","197107",0.770041831463538,0.570152405432732,0.997517573637661
"197108","TONSL","MSTRG.26278","transcript","197108",0.970421706504418,0.915799601258545,0.998127167654743
"197110",".","MSTRG.26278","transcript","197110",1.37546165169598,0.833883321878057,0.998127167654743
"197111",".","MSTRG.26278","transcript","197111",0.894769944315234,0.921155244576501,0.998127167654743
"197122","CYHR1","MSTRG.26282","transcript","197122",1.04967260515599,0.951806972014994,0.998127167654743
"197123","CYHR1","MSTRG.26282","transcript","197123",1.46224623281315,0.747710129958924,0.998127167654743
"197124","CYHR1","MSTRG.26282","transcript","197124",1.13378492307867,0.823365169019932,0.998127167654743
"197131","KIFC2","MSTRG.26284","transcript","197131",2.2706496086978,0.136974510709631,0.720278868706151
"197136",".","MSTRG.26284","transcript","197136",1.31810567029041,0.868432761533411,0.998127167654743
"197141",".","MSTRG.26286","transcript","197141",0.292795461031143,0.0890000600486547,0.629970860728211
"197143",".","MSTRG.26286","transcript","197143",1.56105878217788,0.356240221472651,0.905274372386369
"197145","PPP1R16A","MSTRG.26286","transcript","197145",1.54506566703619,0.276595135465061,0.870537238345957
"197148","PPP1R16A","MSTRG.26286","transcript","197148",1.09100117494936,0.921155244576487,0.998127167654743
"197152","PPP1R16A","MSTRG.26286","transcript","197152",1.83357013883671,0.0619788048919608,0.588547309398046
"197158","PPP1R16A","MSTRG.26286","transcript","197158",0.889583611980393,0.874162226840026,0.998127167654743
"197168",".","MSTRG.26289","transcript","197168",1.1126382151152,0.634148705426394,0.998127167654743
"197173","RECQL4","MSTRG.26290","transcript","197173",0.607381428429125,0.315354909672802,0.895526809974947
"197174","RECQL4","MSTRG.26290","transcript","197174",0.36900210565892,0.313459913506628,0.895402917765557
"197176","RECQL4","MSTRG.26290","transcript","197176",1.68173862024657,0.763211796385887,0.998127167654743
"197177",".","MSTRG.26290","transcript","197177",1.26684069594207,0.45470969667843,0.94794705131976
"197179","RECQL4","MSTRG.26290","transcript","197179",0.238977435932661,0.333177234335548,0.900370645377938
"197181","RECQL4","MSTRG.26290","transcript","197181",1.10105351290164,0.849804674376456,0.998127167654743
"197185","LRRC14","MSTRG.26292","transcript","197185",0.544647813045671,0.416377638053491,0.928686886953985
"197187","LRRC14","MSTRG.26292","transcript","197187",0.170694678989755,0.313262744061864,0.895056658407195
"197188",".","MSTRG.26292","transcript","197188",2.70812829682556,0.503356048872289,0.968735016071093
"197189","LRRC14","MSTRG.26292","transcript","197189",0.919369546298246,0.714363479734188,0.998127167654743
"197190","LRRC14","MSTRG.26292","transcript","197190",1.31696398014661,0.223782945562068,0.829331362777916
"197200","C8orf82","MSTRG.26293","transcript","197200",1.90440567533307,0.353221312136964,0.905274372386369
"197220","ZNF34","MSTRG.26295","transcript","197220",0.688624785727885,0.810143498800348,0.998127167654743
"197225","RPL8","MSTRG.26297","transcript","197225",0.31377863019047,0.00678085267131645,0.588547309398046
"197227","RPL8","MSTRG.26297","transcript","197227",0.169085727660333,0.0653453349833752,0.588547309398046
"197228","RPL8","MSTRG.26297","transcript","197228",0.229323252080785,0.05457228629613,0.588547309398046
"197230","RPL8","MSTRG.26297","transcript","197230",0.930324891330475,0.496640999940922,0.966894640882299
"197232","RPL8","MSTRG.26297","transcript","197232",0.25388656799967,0.0348887721397182,0.588547309398046
"197233","RPL8","MSTRG.26297","transcript","197233",0.139184972432253,0.240254723547152,0.842611773404742
"197235",".","MSTRG.26297","transcript","197235",322.012046643032,0.0542224048908009,0.588547309398046
"197236","RPL8","MSTRG.26297","transcript","197236",3.08579786875576,0.833883321878057,0.998127167654743
"197237",".","MSTRG.26297","transcript","197237",3.4123948187615,0.0653453349833759,0.588547309398046
"197238","RPL8","MSTRG.26297","transcript","197238",2.15639943581265,0.199706304050742,0.801875265485067
"197239","RPL8","MSTRG.26297","transcript","197239",0.414508445914593,0.385212908411986,0.91461583763534
"197253","ZNF7","MSTRG.26299","transcript","197253",5.67520372839898,0.377434688841838,0.912770771306871
"197258",".","MSTRG.26299","transcript","197258",2.66957905737405,0.0653453349833759,0.588547309398046
"197260",".","MSTRG.26299","transcript","197260",1.48849744407621,0.833883321878057,0.998127167654743
"197261",".","MSTRG.26299","transcript","197261",1.24524282284038,0.797828607427101,0.998127167654743
"197270","ZNF7","MSTRG.26299","transcript","197270",0.841690449325543,0.783437782747234,0.998127167654743
"197272","COMMD5","MSTRG.26300","transcript","197272",0.514386822486426,0.462992165875928,0.951073092151545
"197275","COMMD5","MSTRG.26300","transcript","197275",0.714720635200813,0.323200567066818,0.89767337717734
"197281","ZNF250","MSTRG.26301","transcript","197281",0.842455291599018,0.627027337586222,0.998127167654743
"197282","ZNF250","MSTRG.26301","transcript","197282",1.22153812650804,0.299994459918015,0.887882106810051
"197288","ZNF16","MSTRG.26302","transcript","197288",1.19793711573266,0.93924010797231,0.998127167654743
"197289","ZNF16","MSTRG.26302","transcript","197289",1.10049031976522,0.106761833668648,0.668236471735837
"197290","ZNF16","MSTRG.26302","transcript","197290",0.671687520152346,0.8663863988429,0.998127167654743
"197310","C8orf33","MSTRG.26308","transcript","197310",0.757104838640006,0.0823921838047479,0.618664322740451
"197317","WASHC1","MSTRG.26309","transcript","197317",0.398420271617469,0.419140582033656,0.929634791636978
"197318",".","MSTRG.26309","transcript","197318",4.49497625769945,0.385194585843191,0.91461583763534
"197338","CBWD1","MSTRG.26314","transcript","197338",0.395276172068642,0.353365376814256,0.905274372386369
"197339","CBWD1","MSTRG.26314","transcript","197339",1.07284656658437,0.954259465691248,0.998127167654743
"197342","CBWD1","MSTRG.26314","transcript","197342",1.23117031813938,0.772549182413058,0.998127167654743
"197365","CBWD1","MSTRG.26314","transcript","197365",0.98073513225875,0.973849177962895,0.99863227294818
"197370","DOCK8","MSTRG.26316","transcript","197370",7.86940713036046,0.106059217233297,0.666232514422466
"197371","DOCK8","MSTRG.26316","transcript","197371",3.45428218432815,0.0737218534141284,0.600108639154554
"197372","DOCK8","MSTRG.26316","transcript","197372",0.371287253390477,0.378506085700595,0.913055282420514
"197374","DOCK8","MSTRG.26316","transcript","197374",0.711976729580726,0.531097588418249,0.980237865983967
"197378","DOCK8","MSTRG.26316","transcript","197378",0.991466973231739,0.990574595329814,0.998982933000517
"197379","DOCK8","MSTRG.26316","transcript","197379",0.825986299442812,0.736782017622078,0.998127167654743
"197380","DOCK8","MSTRG.26316","transcript","197380",0.884225934124088,0.949417937723314,0.998127167654743
"197384",".","MSTRG.26316","transcript","197384",0.872611308425313,0.908665992978372,0.998127167654743
"197445","SMARCA2","MSTRG.26325","transcript","197445",0.623104325886385,0.0219072770252642,0.588547309398046
"197446","SMARCA2","MSTRG.26325","transcript","197446",2.3066211617769,0.592004512963216,0.998127167654743
"197449","SMARCA2","MSTRG.26325","transcript","197449",0.663364342139704,0.428347102900657,0.93478098877193
"197455","SMARCA2","MSTRG.26325","transcript","197455",2.80109789338822,0.0480276585434185,0.588547309398046
"197482","SMARCA2","MSTRG.26325","transcript","197482",0.738220592298919,0.837168800953132,0.998127167654743
"197484","SMARCA2","MSTRG.26325","transcript","197484",7.63261773968675,0.0653453349833759,0.588547309398046
"197525",".","MSTRG.26332","transcript","197525",0.664793713847048,0.833883321878057,0.998127167654743
"197526","PUM3","MSTRG.26332","transcript","197526",0.996177683138755,0.994160745330979,0.999351135303745
"197591",".","MSTRG.26339","transcript","197591",0.854838331229751,0.56108902277683,0.993793886286229
"197603","AK3","MSTRG.26344","transcript","197603",1.19784488166723,0.517472367015849,0.97554156550149
"197607","AL353151.1","MSTRG.26345","transcript","197607",0.884527788370952,0.751870870321038,0.998127167654743
"197608","RCL1","MSTRG.26346","transcript","197608",0.829707121909924,0.061635330828257,0.588547309398046
"197610","RCL1","MSTRG.26346","transcript","197610",1.29383804458585,0.33844110049593,0.901995699933056
"197620","HNRNPA1P41","MSTRG.26350","transcript","197620",0.87136607702363,0.833145331535413,0.998127167654743
"197643","HMGN2P31","MSTRG.26364","transcript","197643",0.685926006167124,0.284014435325489,0.875540941711963
"197644",".","MSTRG.26365","transcript","197644",0.605110565905029,0.592913417823103,0.998127167654743
"197649","PLGRKT","MSTRG.26366","transcript","197649",1.33170903268933,0.0212075409875081,0.588547309398046
"197661","RIC1","MSTRG.26368","transcript","197661",0.302159486843967,0.388830553402684,0.915285996082179
"197662","RIC1","MSTRG.26368","transcript","197662",2.01438599169993,0.208881409529986,0.81132904393218
"197663","RIC1","MSTRG.26368","transcript","197663",0.979353274896845,0.711849948772689,0.998127167654743
"197668","ERMP1","MSTRG.26370","transcript","197668",0.506258287359063,0.159175014173706,0.755175184574505
"197669","RIC1","MSTRG.26368","transcript","197669",0.404321022031819,0.242068631096366,0.844983470718089
"197671","ERMP1","MSTRG.26370","transcript","197671",3.87617814349083,0.386838438726003,0.914869557218428
"197687","KIAA2026","MSTRG.26371","transcript","197687",0.300970973724619,0.152398254661838,0.74478161027043
"197695",".","MSTRG.26376","transcript","197695",3.2727602120622,0.553304263223404,0.989479190183012
"197704","SELENOTP1","MSTRG.26377","transcript","197704",0.749617510358391,0.0805461819459146,0.617015854625819
"197711",".","MSTRG.26378","transcript","197711",0.181076856774756,0.0387986532820626,0.588547309398046
"197714","UHRF2","MSTRG.26378","transcript","197714",1.03005881295736,0.969074915311536,0.998549929090917
"197723",".","MSTRG.26378","transcript","197723",0.98668281420746,0.866293859477281,0.998127167654743
"197753",".","MSTRG.26383","transcript","197753",1.14223100051266,0.921155244576487,0.998127167654743
"197754","RPL23AP57","MSTRG.26383","transcript","197754",0.914289232887497,0.749385094839947,0.998127167654743
"197766",".","MSTRG.26385","transcript","197766",0.836338674416806,0.0969926138874353,0.647693875825489
"197768","SNRPEP2","MSTRG.26387","transcript","197768",0.903487507853336,0.20177002276551,0.804097738951475
"197771","KDM4C","MSTRG.26384","transcript","197771",0.316622238978392,0.568034200354901,0.996640550088571
"197777","ACTG1P14","MSTRG.26388","transcript","197777",1.01347781612507,0.931852071968711,0.998127167654743
"197786",".","MSTRG.26390","transcript","197786",0.561569556039314,0.833883321878057,0.998127167654743
"197787","RPL4P5","MSTRG.26390","transcript","197787",0.800157333510355,0.358399601157293,0.905571635915986
"197811","AL583805.1","MSTRG.26394","transcript","197811",0.74258175973978,0.326845439985192,0.898832789714131
"197817","RN7SL5P","MSTRG.26399","transcript","197817",0.876672536103883,0.722297393046007,0.998127167654743
"197905",".","MSTRG.26408","transcript","197905",1.26215637059025,0.592312959854214,0.998127167654743
"197919","LDHAP4","MSTRG.26409","transcript","197919",0.872070318459855,0.00730944838796455,0.588547309398046
"197938","SNAPC3","MSTRG.26415","transcript","197938",0.67208694484577,0.106903507703831,0.668612360052331
"197943","PSIP1","MSTRG.26417","transcript","197943",1.60731729034904,0.845542564628018,0.998127167654743
"197944","PSIP1","MSTRG.26417","transcript","197944",0.480870681034485,0.780063273958663,0.998127167654743
"197947","PSIP1","MSTRG.26417","transcript","197947",0.919795800829474,0.583607169112808,0.998127167654743
"197954",".","MSTRG.26418","transcript","197954",8.06895260553604,0.0592899747909045,0.588547309398046
"197957","FTH1P12","MSTRG.26418","transcript","197957",0.841683351992144,0.36070741923581,0.907000747627444
"198028","RRAGA","MSTRG.26433","transcript","198028",1.10358814912011,0.479517947645334,0.959117254358528
"198029","HAUS6","MSTRG.26434","transcript","198029",0.765554526134384,0.141969769138107,0.727958459300301
"198036","PLIN2","MSTRG.26438","transcript","198036",1.25038768056388,0.361072051644607,0.907000747627444
"198043","AL161909.1","MSTRG.26439","transcript","198043",1.00271805434603,0.980003056666817,0.998824471917656
"198045","DENND4C","MSTRG.26440","transcript","198045",2.24497130699109,0.0179538040536197,0.588547309398046
"198047",".","MSTRG.26440","transcript","198047",0.391996894300473,0.0857094020995315,0.624901404313876
"198051",".","MSTRG.26440","transcript","198051",0.289827062891976,0.0520443465608367,0.588547309398046
"198053","DENND4C","MSTRG.26440","transcript","198053",0.799083424485407,0.833883321878057,0.998127167654743
"198058","RPS6","MSTRG.26444","transcript","198058",1.30532740908694,0.0453243830788377,0.588547309398046
"198059","RPS6","MSTRG.26444","transcript","198059",1.51045807299608,0.379973373575105,0.913254830646743
"198060",".","MSTRG.26444","transcript","198060",7.3144372948138,0.568696615550719,0.996882161600773
"198061","RPS6","MSTRG.26444","transcript","198061",1.75520431525582,0.0921532587122942,0.635485950353185
"198062","RPS6","MSTRG.26444","transcript","198062",0.684817096884641,0.0653453349833675,0.588547309398046
"198063","RPS6","MSTRG.26444","transcript","198063",1.04740026679174,0.253349926993133,0.854660569238856
"198072","AL158077.1","MSTRG.26446","transcript","198072",1.33128213905527,0.49220680525994,0.965326624880496
"198092",".","MSTRG.26452","transcript","198092",3.92177909325481,0.0653453349833759,0.588547309398046
"198093",".","MSTRG.26452","transcript","198093",0.67912318166949,0.854630482204412,0.998127167654743
"198094",".","MSTRG.26452","transcript","198094",1.56971228160677,0.833883321878056,0.998127167654743
"198097","FOCAD","MSTRG.26452","transcript","198097",0.495538484690916,0.170926719657401,0.769856583684522
"198098",".","MSTRG.26452","transcript","198098",5.93935827529855,0.0653453349833759,0.588547309398046
"198100","FOCAD","MSTRG.26452","transcript","198100",0.391869465488767,0.729549837560466,0.998127167654743
"198119","HACD4","MSTRG.26456","transcript","198119",1.75201345791321,0.266622164698479,0.863420780882521
"198166","MTAP","MSTRG.26460","transcript","198166",1.62539185475635,0.741498126021,0.998127167654743
